text,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC
"Makin lama makin b aja, setiap kesini ada aja gjlsnya, lampu mati, dpt meja tapi masi ada orgnya, jadi nungguin dah tu org makan. Trs jorok jd udh kek males bgt, tetelannya juga udh beda",0,1,1,0,0,0,0,0,0,0,1,1,0
"Baksonya enak, gurih, kenyal. Datengnya juga cepet, recommended kalo dateng ke jogja",1,0,0,0,0,0,0,0,0,0,0,0,1
Terbaik Rasa lezat Plus ada playground orang tua bsa makan dengan tenang menikmati makanan,1,0,0,0,0,0,1,0,0,0,0,0,0
"Ngak cuma makanannya yang berkualitas, tetapii pelayanannya juga sangat bagus,. Apresiasi buat mbak”nya yang jagaa buku menuu siang tadii, sudah bantu syaa buatt bayar parkir krna saya ngk bawa uang cashh .,, 👍🏻👍🏻☺️",1,0,0,0,0,0,0,0,0,1,0,0,0
"Kalau ngomongin bakso, rasanya kurang lengkap kalau belum coba Bakso Pa’Jero. Dari luar kelihatan biasa aja, tapi begitu dicicipin—wah, rasanya bikin ketagihan! Kuahnya gurih, hangat, dan penuh rasa, pas banget disantap kapan aja, apalagi kalau hujan atau malam-malam dingin. Yang bikin beda, baksonya tuh kenyal tapi tetap empuk, ukurannya juga variatif, ada yang standar sampai bakso jumbo isi daging cincang yang meledak rasanya di mulut. Ditambah mie, tahu, siomay, dan taburan bawang gorengnya, makin komplit deh. Kalau suka pedas, sambelnya juga mantap—bikin keringat bercucuran tapi nagih terus. Harga? Tenang, masih ramah kantong banget. Porsi gede, rasa juara, tapi nggak bikin dompet tipis. Cocok banget buat mahasiswa, pekerja, sampai keluarga yang pengin makan kenyang tanpa ribet. Nggak heran kalau Bakso Pa’Jero jadi salah satu spot favorit pecinta bakso. Sekali coba, rasanya susah move on—bikin kamu pengin balik lagi dan lagi. Jadi kalau lagi ngidam bakso enak, nggak usah bingung, langsung aja meluncur ke Bakso Pa’Jero. Dijamin puas!",1,0,0,1,0,0,0,0,0,0,0,0,1
"Bakso terenak di Jogja, dagingnya benar-benar berkualitas dengan harga terjangkau. Rekomen!",1,0,0,1,0,0,0,0,0,0,0,0,0
"Pertama datang di cuaca yang panas banget saat waktu duhur. Kita sengaja duduk di ruangan ber ac namun ac nya seperti bau asem dan tidak terawat. Alhasil kita duduk di lokasi yang sifatnya outdoor. Walau panas²an karna cuaca yang lumayan kita kuat²in saja. Bawaan nya gerah dan berkeringat banget. Kita dari banten dan penasaran dengan bakso pajero ini. Melihat bapak² konsumen lain nya merokok, kita putuskan untuk ikut merokok juga. Ternyata setelah habis rokoknya si bapak² itu (ada dalam video) kita yang kena tegur karyawan nya. Padahal baru menyalakan rokok. Mengingat outdoor dan kita pilih bangku yg sedekat mungkin dengan ruang terbuka. Malah di tegur dan tidak boleh juga ngevape. Rokok dan vaping gk boleh. Padahal asapnya juga ke arah ruang terbuka tidak ke dalam ruangan tertutup. Tidak begitu ramai juga keadaan nya. Sangat kecewa sih. Bagian kita. Malah kita yg kena tegur. Katanya bapak itu gk kena tegur karena gk keliatan karyawannya. Kita ungkapkan juga ke salah satu karyawan nya. Malah kata karyawan nya itu lah pak banyak yg kompline mengenai ini. Namun tidak ada solusi untuk org² yg merokok. Bahkan kalau kita yg membolehkan. Atasan kita yg akan menegur kita. Gitu katanya wkwk yaudah lah kita makan aja baksonya dan kopinya. Percuma pesen kopi namun gk bisa merokok, sebagian laki2 kan gitu ya hehe  Biar bintang yg berbicara, aku salamkan juga ke karyawan nya. Gass makan bakso nya & Boom Setelah kita coba dan rasakan. Ternyata gk senikmat iklan nya. Rasanya cukup hambar dan tidak begitu gurih. Ya dengan harga segini tidak begitu worthed. Mungkin suatu saat kita ke jogja lagi. Kita gk akan mampir lagi deh. Sayang ya. Itung² ngobatin rasa penasaran sajalah.",0,1,0,0,1,0,0,1,0,0,1,0,1
"Ada outdoor dan indoor nyaman dan bersih cocok buat makan sendirian atau bareng teman dan keluarga,,, pilihan menu banyak dan enak,, harga sangat terjangkau Dapet gratis eskrim jika review di google",1,0,0,1,0,0,1,0,0,1,0,0,0
makanannya enak layanannya bagus harganya terjangkau,1,0,0,0,0,1,0,0,0,0,0,0,1
"Bakso mantaps, porsi gede, tempat nyaman 😩😩✋✋✋😋😋😋",1,0,0,0,0,0,1,0,0,0,0,0,0
Ga ada tempat buat merokok (no smoking area),0,0,0,0,0,0,0,0,0,0,0,0,1
Harga murah banget kalo di bandingin ama Jkt. Rasanya enak banget.,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bakso nya enakk empuk dan berdaging , tapi buat kuahnyaa aku gak terlalu sukaa🙏. Bakso goreng nya juga enakk😁 ramai bangett , dan tempat nya cocok buatt keluarga besarr. Ada tempat sholat nya jugaa👍",1,1,0,0,0,0,1,1,0,0,0,0,0
"tempatnya strategis bgt,bersih,dan karyawan juga ramah²,pelayanan cepat dan rasa baksonya jgn di ragukan lagi,recomend bgt buat bawa keluarga atau temen balik lagi kesini",1,0,0,0,0,0,1,0,0,0,0,0,1
Its oke sih untuk ukuran jogja untuk rasanya but untuk harga lumayan pricey dibanding bakso2 yg ada di bdg,0,0,1,0,1,0,0,0,0,0,0,0,0
enak sekali temen2 baso sm mie ayamnya!!! kalo ke jogja sabi mampir ke baso pajero ini 💓,1,0,0,0,0,0,0,0,0,1,0,0,0
Situasinya rame tapi pelanyanan super cepat dan antrian jalan dengan baik. Proses pemesanan hingga hidangan disajikan terhitung cepat jadi nggak kelaparan. Setelah pengunjung makan meja langsung dibersikan sama mbaknya.  Rekomendasi aku:  Bakso komplit + pangsit 1 porsi + tetelan + es teler ❤️  Buat yang nggak pengen makan bakso bisa pesen nasi + iga bakar + tetelan karena rasanya kaya sop sapi dengan kuah sangat ngalduuuuu ❤️,1,0,0,0,0,0,0,0,0,1,0,0,0
"Setiap kali aku kesini kuah mercon selalu habis padahal di sini kuah paling enak kuah mercon, kalau kuah biasa disini mah kurang enak agak hambar, pokoknya kalau gak ada kuah mercon mending gak usah",1,1,0,0,0,0,0,0,0,0,0,0,0
"10 Des 2025 pukul 20.27, pelayanan bagian pintu masuk kurang menyenangkan",0,0,0,0,0,0,0,0,0,0,1,0,1
"Beberapa kali ke sini cobain berbagai macam varian bakso dan enak enak semua. Pelayanannya juga oke, nunggunya gak begitu lama meskipun rame.",1,0,0,0,0,0,0,0,0,1,0,0,0
Gak tahan antrinya tapi terobati dengan menu yang dipesan enak semua.,1,0,0,0,0,0,0,0,0,0,0,0,1
Dari Karawang ke Yogyakarta buat cobain Bakso Pajero .. Rasanya Mantul,1,0,0,0,0,0,0,0,0,0,0,0,0
"sangaatt mantab walau lagi first kesini, dari bau aja udah enakk sekali mantab  bakso pajero",1,0,0,0,0,0,0,0,0,0,0,0,0
"tempat mbakso yang agak diluar nurul yaaa, tergolong masih baru karena jaman kuliah di UNY tempat ini masih kebun tak berpenghuni jadi untuk popularitasnya belum bisa dikatakan legend, baru sekedar hits aja dikalangan genZ dan sosmed  untuk rasa nya sih so so aja ya dari bakso nya, cuma dari pelayanan saya acungi jempol sangat menjunjung kedisiplinan ibadah + ternyata ada ruangan berAC ges! cocok buat kaum yang mandjahhh  tempat parkir luas, kang parkirnya kooperatif banget, ada mushola, WC dan wasftafel",0,0,1,0,0,0,1,0,0,1,0,0,1
selalu langganan & selalu suka. TOP MARKOTOP 👍🏻,1,0,0,0,0,0,0,0,0,0,0,0,0
"enak bet baksonya, langganan tiap hari",1,0,0,0,0,0,0,0,0,0,0,0,0
Salah satu bakso ter enak di jogja,1,0,0,0,0,0,0,0,0,0,0,0,0
"Baksonya enak. Tipikal bakso empuk, bukan yang kres. Tapi cukup ndaging. Kuahnya enak dan akan lebih enak lagi kalau micinnya dikurangi. Kuah mie ayamnya terlalu brasa karinya. Potongan ayamnya cukup besar. Bakso gorengnya enak, dagingnya brasa, empuk, dan besar. Harga standar. Pelayanan cepat. Ada ruangan ber-AC dan tidak. Meja kursi banyak, dan ada playground. Pembayaran bisa cash dan Qris. Parkir luas",1,1,1,1,0,0,1,0,0,1,0,0,0
Tempat ramai bakso nyaa enak,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mau kasih saran aja, tadi mau ke kamar mandi tapi malah air nya menggenang tinggi sampai air nya keluar diarea makan, minta tolong di perbaiki, disuruh ke outlet sebelahh heheh Untuk makanan nya sihh enakk",1,0,0,0,0,0,0,1,0,0,1,0,0
"Tidak direkomendasikan kalau kesabaran anda setipis tisu dan tidak diburu waktu hanya untuk makan bakso, logikanya jualan bakso itu cepat (kita 30 menit belum datang pesanan hanya 2 porsi bakso) apalagi ini kondisi sepi, tapi ini di luar nalar. Pelayan buanyak cuma mondar mandir bawa makanan ndak jelas (bukan orderan). cukup sekali aja. Selera artis ternyata cuma segini doang",0,0,0,0,0,0,0,0,0,0,1,0,1
"Bakso enak, daging bangett. Selalu balik lagi makan disini. Rekomend kalo lg dijogja mau makan basoo.",1,0,0,0,0,0,0,0,0,0,0,0,1
"baksonya enak gurih, mantap, tempatnya strategis, rekomen buat yang pingin makan bakso",1,0,0,0,0,0,1,0,0,0,0,0,1
"Enakk bangettt bakso nyaa, tempatnya luas, nyamann",1,0,0,0,0,0,1,0,0,0,0,0,0
"Tempat makan Bakso rekomended di Jogja Tempatnya nyaman, menu sangat bervariasi, pelayanan oke",1,0,0,0,0,0,0,0,0,0,0,0,1
experience yang sangat luar biasa,1,0,0,0,0,0,0,0,0,0,0,0,0
"Baso nya enak, tempat nya luas, service cepat, menu banyakkk, pedes nya mantab yg mercon. hanya agak bau asap dan daging agak pekat. Overall good. Thanks.",1,1,0,0,0,0,1,0,0,0,0,0,1
"Enak baksonya mantap, bakal kesini lagi sihh",1,0,0,0,0,0,0,0,0,0,0,0,1
"tempat bakso sesungguhnya..bakso ennak dengan varian yg banyak. karyawannya bersih2 dan responsif ,PJnya pun komunikatif ..terimakasih untuk makanan dan pelayanannya ,semoga lain waktu bisa mampir kesini lagi dengan rasa dan suasana yg sama💖",1,0,0,0,0,0,0,0,0,0,0,0,1
"Pertama kali beli bakso di sini. Rasa baksonya enak, kerasa dagingnya. Kuah nya pun sedep, tapi memang terlihat minyaknya agak banyak. Bakso bakarnya juga enak. Sayangnya agak lama pelayanan nya dan bakso bakarnya kayaknya kelupaan diantar, jadi nunggu lama banget sampai akhirnya nanyain ke karyawan baru diantar.  Cocok sih buat makan bareng keluarga. Tempatnya cukup luas dan lokasinya juga strategis mudah diakses.",1,1,0,0,0,0,1,0,0,0,0,0,1
Enak banget pengen coba lagiiii,1,0,0,0,0,0,0,0,0,0,0,0,0
Tambah Pesenan bakso komplit tetelan ( take away ) sampai rumah gak ada tetelan nya . Huft,0,1,0,0,0,0,0,0,0,0,0,0,0
Bakso nya sangat berasa daging nya. Enak. Tempat luas.,1,0,0,0,0,0,1,0,0,0,0,0,0
"Tidak Ada istimewanya Sama sekali, biasa saja, Harganya saja yg Mahal. Jauh lebih enak zona bakso, no debat dah, cukup sekali Coba saja biar gak penasaran, tapi ya Mahal ini. Gak tahu juga kenapa kok bisa rame, aneh emang.",0,1,1,0,1,0,0,0,0,0,0,0,0
"Pilihan menunya banyak, dari yang pedas sampe yang ga pedas, bagi beberapa orang yang mau nyoba kuah pedas bakso pa'jero bisa jadi opsi bagus, sambel yang disediakan juga enak, terus ada pilihan minuman juga yang cocok kalau mau seger-seger  Mungkin catatan aja buat kuah mercon kadang rada berminyak, dan buat yang mau makan disini disarankan ngga pas siang karena lumayan panas takutnya gerah dan untuk waktu antri juga tidak termasuk cepat",1,0,1,0,0,0,0,0,0,1,1,0,0
Variarif dan enaaaak banget! Pelayanan sat set😍,1,0,0,0,0,0,0,0,0,1,0,0,0
"ke sini beli bakso mozzarelanya, sumpah enak banget terus ngenyangin, pelayanannya juga cepet, suasananya adem dan tempatnya juga nyaman, sangat recommended",1,0,0,0,0,0,1,0,0,1,0,0,0
"Baksonyaa enakkk, es teler duriannya juaraaa. Sesuai harganyaa kok. Pelayanannya cepat, tp klo long weekend harus dtg cepet, jangan kemaleman supaya ga kehabisan yaa",1,0,0,0,0,0,1,0,0,0,0,0,1
"Pilihan menunya banyak pol, rekomendasi: bakso tenis urat tetelan porsinya kenyang🤤 Pelayanan ramah, tempat luaaas👍",1,0,0,0,0,0,1,0,0,1,0,0,0
"Saran tempat makan yang wajib dikunjungi kalau ke Jogja. Baksonya mantap enak banget. Kuahnya berasa banget. Tempatnya nyaman, adem walau ga pake AC, bersih dan rapi.",1,0,0,0,0,0,1,0,0,1,0,0,0
"Cari cari Bakso enak di Jogja ya di sini, Bakso Pajero, semua menu yg saya pesan enak, kuah bakso seger, ngaldu banget, kuahnya panas, kalo kurang panas bisa tukar, itu keren, karena kalo makan bakso kurang panas berkurang nikmat nya, bakso goreng dan bakso bakarnya nampol, bakso kuah mercon pas banget pedesnya, makyos Harga terjangkau masih aman di kantong Rasa minuman yg saya pesan, yaitu es teler rasanya creami",1,0,0,1,0,0,0,0,0,0,0,0,0
"menunya enak enakkk semua, pelayanannya juga oke",1,0,0,0,0,0,0,0,0,0,0,0,1
Lebih suka mie ayamnya drpd baksonya. Tempatnya kurang bersih,0,0,0,0,0,0,0,1,0,0,0,0,1
Bakso nya the best... 👑,1,0,0,0,0,0,0,0,0,0,0,0,0
sangaatt mantabbb dan ramee sekaliii dan pelayanan okee bangett ramahh,1,0,0,0,0,0,1,0,0,1,0,0,0
"Bakso enak, langganan biasanya abis dari UNY",1,0,0,0,0,0,0,0,0,0,0,0,1
Gk bosen bosen klo ke jogja pasti mampir kesini,0,0,0,0,0,0,0,0,0,0,0,0,1
"pelayanannyaa baik dan ramah sekali, pertama kali kesini, bakal balik lagi",0,0,0,0,0,0,0,0,0,0,0,0,1
"Baksonya mantap kualitas terbaik, recommended",1,0,0,0,0,0,0,0,0,0,0,0,0
Baksonya enak. Tempatnya kurang bersih di lesehannya. Kamar mandinya kotor.,1,0,0,0,0,0,0,1,0,0,0,0,0
"Bakso ter debest, enak mantap, harga terjangkau tempat enak buat nugas",1,0,0,1,0,0,1,0,0,0,0,0,0
Rasa mie ayam nya the best bangeet,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kuah pedesnya mantep banget, gurih dan pedes nya nendang. Apalagi bakso bakarnya, jadi fav keluarga itu",1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso iga nya enak, baksonya empuk dan dagingnya lembut",1,0,0,0,0,0,0,0,0,0,0,0,0
Mantap dan rasanya enak sekali,1,0,0,0,0,0,0,0,0,0,0,0,0
"pelayanan cepat walaupun rame,dan makananya enak",1,0,0,0,0,0,0,0,0,1,0,0,0
"katanya dapet es krim kalau review ee malah g dapet, bikin bocah nangis kejer",0,0,0,0,0,0,0,0,0,0,1,0,1
Ini kedua kalinya saya datang ke sini dan saya sangat suka,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kecewa dengan pelayanan, orderan saya tidak ada dibagian pesanan dan saya harus nunggu 30menit lamanya, pelayan konfirmasi membayar melalui qris atau cash katanya, lah emang bedanya apa dengan kedua pembayaran itu? Apa kalo payment pake qris lebih lama atau sebaliknya? Mohon cashier lebih teliti mengecek setiap orderan yg masuk",0,0,0,0,0,0,0,0,0,0,0,0,1
"Karyawannya ramah, makan baksonya dibikin nyaman, baksonya juga enak banget 😍",1,0,0,0,0,0,1,0,0,1,0,0,0
Nyobain yang lagi viral di Yogyakarta karena datangnya pas lebaran jadi menunya banyak yang abis tapi ga apa-apa anak anak yang rekomendasi tempatnya mudah2an cocok dilidah biar nanti kesini lagi😁,0,0,0,0,0,0,0,0,0,0,0,0,1
"Hanya kurang untuk area smoking ajh , selebihnya nyaman dan pelayanan yng sangat ramah untuk membantu",0,0,0,0,0,0,1,0,0,0,0,0,1
"Baksonya enak, kuahnya gurih, pelayanan cepat",1,0,0,0,0,0,0,0,0,0,0,0,1
bakso nya enak . es teler nya enak . bakso bakar nya enak . banyak pilihan menu . porsi pas .,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempatnya ramai sekali,, tapi memang seenak itu baksonya.. Sangat berdaging dan bervaritif.. K jogja wajib kesini siy..",1,0,0,0,0,0,0,0,0,0,0,0,1
"Kunjungan pertama suka banget dengan rasa kuah baksonya yg gurih, porsi baksonya pas bakso komplitnya isi 4 dengan 4 jenis bakso lengkap dengan mie campurnya. Baksonya OK dengan tekstur yang lebih kenyal secara keseluruhan OK ada 2 ienis kuah yg disiapkan original or mercon dengan beraneka jenis bakso",1,0,0,0,0,0,0,0,0,0,0,0,0
"jujur awalnya iseng ke sini karna ngeliat selalu rame, ternyata baksonya enak pollll, kuah originalnya super ngaldu. menunya banyak dan harganya standar. selain itu, walaupun rame tapi suasana tempatnya tetap nyaman. fix bakal balik lagi sih",1,0,0,0,0,0,1,0,0,1,0,0,0
"Baksonya oke lah,bakso sum sum serasa makan bakso dikasih tulang, sumsumnya gaada wkwkw",1,1,0,0,0,0,0,0,0,0,0,0,0
"Makanannnya enak, menunya lengkap, tempat nyaman dan bersih",1,0,0,0,0,0,1,0,0,0,0,0,0
"ramai, saya dapat tempat ber ac jadi makan pedas pun kuat, minusnya semua makanan sudah habis barulah minuman datang",0,1,0,0,0,0,1,1,0,0,0,0,0
pelayanannya sangat ramah makanannya enak bangetttttttt dan banyak pilihan baksonyaaa bestttt pollllll🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,1,0,0,0,0,0,0,0,0,0,0,0,1
tempat Bakso yang lengkap di Jogja dan strategis bikin betah apalagi ada ruang ber AC lagi,1,0,0,0,0,0,1,0,0,0,0,0,0
"Biasa aja y, cuman beda bentuk aja baksonya , cukup sekali 😁",0,0,1,0,0,0,0,0,0,0,0,0,0
"Bakso Pajero offers bold, comforting flavors with standout dishes like bakso bakar—grilled meatballs featuring smoky char, rich seasoning, and perfect texture. A must-try for bakso enthusiasts and curious foodies alike.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Untuk management tolong untuk biaya parkir dijadikan satu dengan bill makan biar jelas, tidak ada karcis parkir atau info tarif seenaknya aja narifin biaya parkir, kadang 2rb, 4rb, 5rb..gedeg banget gw",0,0,0,0,0,0,0,0,0,0,0,0,1
"Tukang parkir bikin macet jalan, yg pasti ngawur",0,0,0,0,0,0,0,0,0,0,0,0,1
Selalu Jd bench mark bakso di jogja,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat mebacri berbagai olahan bakso yang mantap disini,1,0,0,0,0,0,0,0,0,0,0,0,0
"tempatnya luas, jarak meja tidak terlalu berdekatan",0,0,0,0,0,0,1,0,0,0,0,0,0
langganan makan dsni suka baksonya,1,0,0,0,0,0,0,0,0,0,0,0,0
Baksonya rasa dagingnya wih mantap harganya juga ga mahal😍😍😍,1,0,0,1,0,0,0,0,0,0,0,0,0
Makanan nya enak dan pelayanannya juga cepat,1,0,0,0,0,0,0,0,0,0,0,0,1
"Bakso nya enak, favorit bakso bakar",1,0,0,0,0,0,0,0,0,0,0,0,0
"Patut dicoba sih, kuahnya medok, bakso dan mi ayamnya juara. 1000000/100",1,0,0,0,0,0,0,0,0,0,0,0,0
"Ada garansi kuah kurang panas bisa diganti. Varian bakso cukup lengkap. Pelayanan tetap cepat walau kondisi ramai. Pembayaran bisa dengan QRIS, tunai, debit. Must try : bakso bakar, bakso goreng, dan aneka varian baksonya.",1,0,0,0,0,0,0,0,0,0,0,0,1
saya pesan atas nama umayah detail pesanan 2 bakso cakar naga 1 bakso urat halus dengan estimasi waktu tunggu 1 setengah jam dan kenyataan di lapangan menunggu 2 jam dan akhirnya saya bungkus dan yang di kasih hanya 1 bungkus cakar naga sama bakso urat halus tok kalo yang punya baca saya ada bukti transfer kalo emang laper berat jangan ke sini,0,0,0,0,0,0,0,0,0,0,0,0,1
Sangat enak sekali dan rekomendasii,1,0,0,0,0,0,0,0,0,0,0,0,0
Lumayan ramah bersih harga terjangkau Wuenak sampe ludes..,1,0,0,1,0,0,1,0,0,1,0,0,0
Mau lagi kesini nagih apalagi bakso merconnyaa peuudesss bangettt,1,0,0,0,0,0,0,0,0,0,0,0,0
"Baksonya enak, pelayanannya juga oke",1,0,0,0,0,0,0,0,0,0,0,0,1
"Gak sengaja nemu tempat ini, pas dateng rame bgt, sesuailah baksonya enak 😀👍",1,0,0,0,0,0,0,0,0,0,0,0,1
Enakkk woyyyyyyy! Repeat terus kalau ke jogja,1,0,0,0,0,0,0,0,0,0,0,0,1
"(+) Varian menu banyak  (-) Sangat sangat kotor dan jorok, terkhusus bagian lesehan, playground, dan toilet. Kita diminta duduk lesehan tapi lantainya isinya banyak bertebaran sampah makanan. Playground juga tidak terawat dan sangat jorok. Ini saya berkali2 selalu duduk lesehan karena bawa bayi tetapi tetap tidak pernah ada perubahan. Kebersihan adalah sebagian dari iman tapi kenapa bs jorok, sangat jauh kebersihannya dibandingkan dengan warung bakso lain yang luas dan ada lesehannya juga. (-) Rasa biasa aja sih.  Semoga bisa segera ditingkatkan kebersihan dan rasanya.",1,0,1,0,0,0,0,1,0,0,0,0,1
super duper enak uda berkali kali kesini,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pelayanannya cepat, pesenanya jadi ga sampe 10 menit, baksonya juga enak sampe habis ga tersisa. Temen saya full senyum habis makan bakso ini",1,0,0,0,0,0,0,0,0,0,0,0,1
"Rame banget, bakso enak dan bermacam-macam",1,0,0,0,0,0,0,0,0,0,0,0,1
"Enak banget baksonya, recommend untuk coba kesini!!",1,0,0,0,0,0,0,0,0,1,0,0,0
"Antrinya sih bentar, cuman nunggunya makanan sampai ke meja kita ya Allah bisa sampai 30 menit buat semangkok bakso. Harga masih standart, semangkok include sayur sama mie",0,0,0,1,0,0,0,0,0,0,1,0,0
Pelayanan dan makananya sangat memuaskan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Lokasi kurang bersih, layanan kurang profesional",0,0,0,0,0,0,0,1,0,0,1,0,0
"Kasir atas nama MUTIA tolong di training lagi dong, bagian sdm harusnya bisa lebih memilah mana karyawan yang bagus kinerjanya, masa saya waktu dikasir nanya menu pangsit di halaman berapa ga dijawab malah ngomong sendiri, sampe saya triak bilang 'mbak ini menu pangsit nya di halaman berapa ya?!' Kasir bad attitude gitu, basic manner kurang banget, minimal kalo di f&b basic manner nya di gojlok duluu biar bisa memberikan excellent service",0,0,0,0,0,0,0,0,0,0,0,0,1
"Pesannya menu paket rame & sate bakar katana, masya Allah rasanya gak kaleng2, cocok di lidah dewasa maupun anak2..  Susana nyaman, tanpa asap rokok dan ada kursi bayinya.. pelayanan cepat & ramah..  Free ice cream untuk yg udah review di gmaps..",1,0,0,0,0,0,1,0,0,1,0,0,1
"Pertama kali beli disini, tempatnya strategis, pelayanan oke cepat banget dan rasanya nggak usah ditanya lagi, ini bakso paling banyak diburu kalau Dateng ke Jogja😍",1,0,0,0,0,0,1,0,0,0,0,0,1
baksonya enak banget dagingnya berasa sangat recommended,1,0,0,0,0,0,0,0,0,0,0,0,0
